Date,temperature - A,temperature - B
05/03/2018 0:00,23.36,22.68
06/03/2018 0:00,23.51,22.78
07/03/2018 0:00,23.49,22.79
08/03/2018 0:00,23.44,22.75
09/03/2018 0:00,23.6,22.86
10/03/2018 0:00,23.37,22.63
11/03/2018 0:00,22.91,22.27
12/03/2018 0:00,23.02,22.39
13/03/2018 0:00,23.16,22.5
14/03/2018 0:00,23.21,22.62
15/03/2018 0:00,23.21,22.68
16/03/2018 0:00,23.17,22.62
17/03/2018 0:00,22.99,22.47
18/03/2018 0:00,22.92,22.35
19/03/2018 0:00,23.58,22.99
20/03/2018 0:00,24.13,23.59
21/03/2018 0:00,23.91,23.33
22/03/2018 0:00,24.07,23.31
23/03/2018 0:00,24.42,23.71
24/03/2018 0:00,24.77,24.04
25/03/2018 0:00,23.93,23.35
26/03/2018 0:00,23.96,23.38
27/03/2018 0:00,24.51,23.91
28/03/2018 0:00,24.81,24.13
29/03/2018 0:00,24.71,24.01
30/03/2018 0:00,23.88,23.27
31/03/2018 0:00,24.04,23.33
01/04/2018 0:00,23.79,23.13
02/04/2018 0:00,24.29,23.66
03/04/2018 0:00,24.32,23.7
04/04/2018 0:00,24.2,23.55
05/04/2018 0:00,24.34,23.69
06/04/2018 0:00,24.74,24.06
07/04/2018 0:00,24.86,24.18
08/04/2018 0:00,24.77,24.14
09/04/2018 0:00,24.48,23.92
10/04/2018 0:00,24.03,23.49
11/04/2018 0:00,24.15,23.52
12/04/2018 0:00,24.46,23.74
13/04/2018 0:00,24.66,24.03
14/04/2018 0:00,25.14,24.44
15/04/2018 0:00,25.26,24.54
16/04/2018 0:00,25.2,24.69
17/04/2018 0:00,25.22,24.64
18/04/2018 0:00,25.33,24.77
19/04/2018 0:00,25.71,25.08
20/04/2018 0:00,25.56,24.86
21/04/2018 0:00,25.34,24.68
22/04/2018 0:00,25.19,24.52
23/04/2018 0:00,25.03,24.41
24/04/2018 0:00,25.16,24.5
25/04/2018 0:00,25.14,24.46
26/04/2018 0:00,24.13,23.34
27/04/2018 0:00,24.65,23.99
28/04/2018 0:00,25.51,24.78
29/04/2018 0:00,25.56,24.89
30/04/2018 0:00,25.93,25.21
01/05/2018 0:00,26.3,25.5
02/05/2018 0:00,26.51,25.69
03/05/2018 0:00,26.93,26.16
04/05/2018 0:00,27.01,26.21
05/05/2018 0:00,27.15,26.34
06/05/2018 0:00,26.61,25.85
07/05/2018 0:00,26.57,25.85
08/05/2018 0:00,26.17,25.42
09/05/2018 0:00,26.21,25.49
10/05/2018 0:00,26.21,25.54
11/05/2018 0:00,26.78,26.1
12/05/2018 0:00,26.49,25.74
13/05/2018 0:00,26.21,25.49
14/05/2018 0:00,26.21,25.54
15/05/2018 0:00,26.2,25.4
16/05/2018 0:00,26.51,25.78
17/05/2018 0:00,26.8,26.02
18/05/2018 0:00,26.96,26.1
19/05/2018 0:00,27.64,26.83
20/05/2018 0:00,27.96,27.15
21/05/2018 0:00,27.75,27
22/05/2018 0:00,28.28,27.45
23/05/2018 0:00,28.25,27.49
24/05/2018 0:00,28.3,27.47
25/05/2018 0:00,27.86,27
26/05/2018 0:00,28.07,27.25
27/05/2018 0:00,27.98,27.19
28/05/2018 0:00,27.95,27.18
29/05/2018 0:00,28.03,27.28
30/05/2018 0:00,27.94,27.21
31/05/2018 0:00,27.98,27.22
01/06/2018 0:00,27.88,27.2
02/06/2018 0:00,27.84,27.11
03/06/2018 0:00,27.87,27.16
04/06/2018 0:00,27.97,27.3
05/06/2018 0:00,28.11,27.38
06/06/2018 0:00,28.23,27.5
07/06/2018 0:00,28.54,27.78
08/06/2018 0:00,28.75,28
09/06/2018 0:00,28.91,28.09
10/06/2018 0:00,28.85,28.06
11/06/2018 0:00,28.89,28.09
12/06/2018 0:00,28.56,27.81
13/06/2018 0:00,28.58,27.85
14/06/2018 0:00,28.66,27.96
15/06/2018 0:00,28.61,27.88
16/06/2018 0:00,28.58,27.87
17/06/2018 0:00,29.29,28.51
18/06/2018 0:00,28.99,28.2
19/06/2018 0:00,28.92,28.17
20/06/2018 0:00,29,28.25
21/06/2018 0:00,29.07,28.28
22/06/2018 0:00,29.16,28.41
23/06/2018 0:00,29.14,28.4
24/06/2018 0:00,29.1,28.3
25/06/2018 0:00,29.17,28.36
26/06/2018 0:00,29.29,28.51
27/06/2018 0:00,29.38,28.56
28/06/2018 0:00,29.49,28.73
29/06/2018 0:00,29.34,28.58
30/06/2018 0:00,29.03,28.23
01/07/2018 0:00,29.07,28.28
02/07/2018 0:00,29.14,28.33
03/07/2018 0:00,29.31,28.54
04/07/2018 0:00,29.32,28.54
05/07/2018 0:00,29.61,28.75
06/07/2018 0:00,29.95,29.06
07/07/2018 0:00,30.02,29.15
08/07/2018 0:00,29.89,29.08
09/07/2018 0:00,29.89,29.05
10/07/2018 0:00,29.81,29
11/07/2018 0:00,29.94,29.1
12/07/2018 0:00,29.79,29
13/07/2018 0:00,29.7,28.83
14/07/2018 0:00,30.16,29.27
15/07/2018 0:00,30.06,29.18
16/07/2018 0:00,30.21,29.3
17/07/2018 0:00,30.28,29.43
18/07/2018 0:00,30.11,29.3
19/07/2018 0:00,30.04,29.23
20/07/2018 0:00,30.05,29.16
21/07/2018 0:00,30.06,29.19
22/07/2018 0:00,29.98,29.13
23/07/2018 0:00,30.35,29.47
24/07/2018 0:00,30.44,29.57
25/07/2018 0:00,30.05,29.33
26/07/2018 0:00,30.44,29.72
27/07/2018 0:00,30.14,29.45
28/07/2018 0:00,30.07,29.37
29/07/2018 0:00,30.06,29.36
30/07/2018 0:00,30,29.29
31/07/2018 0:00,30.06,29.35
01/08/2018 0:00,30.03,29.37
02/08/2018 0:00,30.02,29.35
03/08/2018 0:00,30.41,29.62
04/08/2018 0:00,30.43,29.65
05/08/2018 0:00,30.31,29.56
06/08/2018 0:00,30.19,29.44
07/08/2018 0:00,30.3,29.48
08/08/2018 0:00,30.31,29.54
09/08/2018 0:00,30.36,29.61
10/08/2018 0:00,30.49,29.72
11/08/2018 0:00,30.48,29.75
12/08/2018 0:00,30.33,29.61
13/08/2018 0:00,30.37,29.64
14/08/2018 0:00,30.04,29.37
15/08/2018 0:00,30.07,29.37
16/08/2018 0:00,30.22,29.48
17/08/2018 0:00,30.08,29.42
18/08/2018 0:00,30.06,29.37
19/08/2018 0:00,30.01,29.33
20/08/2018 0:00,30.02,29.34
21/08/2018 0:00,30.1,29.42
22/08/2018 0:00,30.16,29.43
23/08/2018 0:00,30.27,29.5
24/08/2018 0:00,30.4,29.62
25/08/2018 0:00,30.35,29.53
26/08/2018 0:00,30.21,29.36
27/08/2018 0:00,30.25,29.41
28/08/2018 0:00,30.29,29.43
29/08/2018 0:00,30.19,29.37
30/08/2018 0:00,30.08,29.16
31/08/2018 0:00,30.12,29.25
01/09/2018 0:00,30.19,29.33
02/09/2018 0:00,30.29,29.44
03/09/2018 0:00,30.23,29.39
04/09/2018 0:00,30.5,29.63
05/09/2018 0:00,30.42,29.59
06/09/2018 0:00,30.2,29.37
07/09/2018 0:00,29.84,29.03
08/09/2018 0:00,29.72,28.81
09/09/2018 0:00,29.64,28.69
10/09/2018 0:00,29.69,28.75
11/09/2018 0:00,29.6,28.75
12/09/2018 0:00,29.82,28.96
13/09/2018 0:00,29.89,29.08
14/09/2018 0:00,29.67,28.91
15/09/2018 0:00,29.35,28.62
16/09/2018 0:00,29.37,28.59
17/09/2018 0:00,29.44,28.66
18/09/2018 0:00,29.52,28.73
19/09/2018 0:00,29.61,28.83
20/09/2018 0:00,29.59,28.82
21/09/2018 0:00,29.37,28.64
22/09/2018 0:00,29.33,28.53
23/09/2018 0:00,29.43,28.67
24/09/2018 0:00,29.34,28.62
25/09/2018 0:00,29.51,28.74
26/09/2018 0:00,29.37,28.62
27/09/2018 0:00,29.26,28.52
28/09/2018 0:00,29.16,28.42
29/09/2018 0:00,29.31,28.56
30/09/2018 0:00,29.34,28.51
01/10/2018 0:00,29.71,28.89
02/10/2018 0:00,29.65,28.84
03/10/2018 0:00,29.69,28.85
04/10/2018 0:00,29.55,28.8
05/10/2018 0:00,29.1,28.38
06/10/2018 0:00,29.02,28.31
07/10/2018 0:00,28.95,28.24
08/10/2018 0:00,28.97,28.28
09/10/2018 0:00,28.68,28.06
10/10/2018 0:00,28.71,28.06
11/10/2018 0:00,28.4,27.79
12/10/2018 0:00,28.27,27.74
13/10/2018 0:00,28.2,27.61
14/10/2018 0:00,28.25,27.68
15/10/2018 0:00,28.3,27.71
16/10/2018 0:00,28.17,27.58
17/10/2018 0:00,28.19,27.57
18/10/2018 0:00,28.47,27.8
19/10/2018 0:00,28.62,27.95
20/10/2018 0:00,28.37,27.79
21/10/2018 0:00,28.15,27.66
22/10/2018 0:00,28.2,27.62
23/10/2018 0:00,28.1,27.53
24/10/2018 0:00,28.39,27.79
25/10/2018 0:00,28.08,27.51
26/10/2018 0:00,27,26.41
27/10/2018 0:00,26.43,25.94
28/10/2018 0:00,26.15,25.72
29/10/2018 0:00,25.8,25.4
30/10/2018 0:00,25.77,25.44
31/10/2018 0:00,25.76,25.46
01/11/2018 0:00,25.77,25.62
02/11/2018 0:00,25.77,25.61
03/11/2018 0:00,25.38,25.35
04/11/2018 0:00,25.77,25.56
05/11/2018 0:00,25.76,25.35
06/11/2018 0:00,25.76,25.23
07/11/2018 0:00,25.87,25.39
08/11/2018 0:00,25.86,25.47
09/11/2018 0:00,25.88,25.53
10/11/2018 0:00,25.83,25.42
11/11/2018 0:00,25.75,25.24
12/11/2018 0:00,25.87,25.35
13/11/2018 0:00,25.54,25.06
14/11/2018 0:00,25.46,24.98
15/11/2018 0:00,24.94,24.43
16/11/2018 0:00,24.73,24.16
17/11/2018 0:00,24.61,24.01
18/11/2018 0:00,24.8,24.28
19/11/2018 0:00,25.29,24.79
20/11/2018 0:00,25.47,25
21/11/2018 0:00,25.5,25.04
22/11/2018 0:00,25.32,24.87
23/11/2018 0:00,24.21,23.83
24/11/2018 0:00,23.86,23.32
25/11/2018 0:00,24.22,23.68
26/11/2018 0:00,24.63,24.05
27/11/2018 0:00,24.57,24.08
28/11/2018 0:00,24.38,23.85
29/11/2018 0:00,24.46,23.95
30/11/2018 0:00,24.54,24.04
01/12/2018 0:00,24.12,23.52
02/12/2018 0:00,23.89,23.17
03/12/2018 0:00,23.99,23.26
04/12/2018 0:00,24.11,23.4
05/12/2018 0:00,23.68,22.85
06/12/2018 0:00,22.93,22.06
07/12/2018 0:00,20.24,19.3
08/12/2018 0:00,19.54,18.62
09/12/2018 0:00,20.51,19.63
10/12/2018 0:00,21.86,20.98
11/12/2018 0:00,22.34,21.42
12/12/2018 0:00,22.7,21.7
13/12/2018 0:00,22.77,21.79
14/12/2018 0:00,22.56,21.59
15/12/2018 0:00,22.73,21.78
16/12/2018 0:00,23.04,22.05
17/12/2018 0:00,22.85,21.89
18/12/2018 0:00,22.86,21.93
19/12/2018 0:00,22.61,21.69
20/12/2018 0:00,21.73,20.87
21/12/2018 0:00,21.56,20.8
22/12/2018 0:00,22.12,21.48
23/12/2018 0:00,22.26,21.58
24/12/2018 0:00,22.47,21.84
25/12/2018 0:00,22.8,22.14
26/12/2018 0:00,22.66,22.02
27/12/2018 0:00,21.48,20.91
28/12/2018 0:00,20.44,19.7
29/12/2018 0:00,20.88,20.22
30/12/2018 0:00,20.82,20.24
31/12/2018 0:00,20.94,20.4
01/01/2019 0:00,21.16,20.72
02/01/2019 0:00,21.24,20.69
03/01/2019 0:00,21.06,20.52
04/01/2019 0:00,21.21,20.72
05/01/2019 0:00,21.17,20.61
06/01/2019 0:00,20.6,20.08
07/01/2019 0:00,19.8,19.14
08/01/2019 0:00,19.94,19.13
09/01/2019 0:00,19.42,18.87
10/01/2019 0:00,19.44,18.9
11/01/2019 0:00,20.07,19.69
12/01/2019 0:00,20.36,19.95
13/01/2019 0:00,20.21,19.8
14/01/2019 0:00,19.98,19.46
15/01/2019 0:00,20.29,19.8
16/01/2019 0:00,19.81,19.43
17/01/2019 0:00,19.22,18.76
18/01/2019 0:00,20.05,19.6
19/01/2019 0:00,20.25,19.92
20/01/2019 0:00,20.01,19.73
21/01/2019 0:00,20.89,20.37
22/01/2019 0:00,20.92,20.4
23/01/2019 0:00,21,20.54
24/01/2019 0:00,20.99,20.58
25/01/2019 0:00,20.96,20.42
26/01/2019 0:00,21.14,20.47
27/01/2019 0:00,21.38,20.87
28/01/2019 0:00,20.7,20.18
29/01/2019 0:00,20.58,19.95
30/01/2019 0:00,20.96,20.44
31/01/2019 0:00,20.93,20.38
01/02/2019 0:00,20.78,20.37
02/02/2019 0:00,21.02,20.56
03/02/2019 0:00,21.08,20.62
04/02/2019 0:00,21.26,20.82
05/02/2019 0:00,21.66,21.16
06/02/2019 0:00,22.18,21.59
07/02/2019 0:00,21.99,21.39
08/02/2019 0:00,21.46,20.86
09/02/2019 0:00,21.55,21.08
10/02/2019 0:00,21.13,20.72
11/02/2019 0:00,21.07,20.63
12/02/2019 0:00,21.19,20.73
13/02/2019 0:00,21.44,21.06
14/02/2019 0:00,21.58,21.06
15/02/2019 0:00,20.87,20.29
16/02/2019 0:00,20.31,19.69
17/02/2019 0:00,19.94,19.36
18/02/2019 0:00,20.53,20.09
19/02/2019 0:00,20.53,20.1
20/02/2019 0:00,21.04,20.52
21/02/2019 0:00,21.21,20.72
22/02/2019 0:00,21.1,20.6
23/02/2019 0:00,21.26,20.77
24/02/2019 0:00,21.21,20.77
25/02/2019 0:00,21.51,21.03
26/02/2019 0:00,21.78,21.2
27/02/2019 0:00,21.41,20.76
28/02/2019 0:00,20.06,19.43
01/03/2019 0:00,19.76,19.11
02/03/2019 0:00,20.57,19.91
03/03/2019 0:00,20.47,19.89
04/03/2019 0:00,20.81,20.25
05/03/2019 0:00,21,20.46
06/03/2019 0:00,21.13,20.67
07/03/2019 0:00,21.33,20.83
08/03/2019 0:00,21.64,21.07
09/03/2019 0:00,21.53,20.98
10/03/2019 0:00,21.48,20.99
11/03/2019 0:00,21.77,21.18
12/03/2019 0:00,21.83,21.22
13/03/2019 0:00,22.19,21.55
14/03/2019 0:00,21.55,20.88
15/03/2019 0:00,21.65,20.88
16/03/2019 0:00,21.32,20.6
17/03/2019 0:00,20.98,20.24
18/03/2019 0:00,21.53,20.94
19/03/2019 0:00,22.1,21.5
20/03/2019 0:00,22.43,21.79
21/03/2019 0:00,22.64,21.98
22/03/2019 0:00,22.39,21.84
23/03/2019 0:00,,
24/03/2019 0:00,22.57,21.96
25/03/2019 0:00,21.44,20.97
26/03/2019 0:00,21.38,20.74
27/03/2019 0:00,22.03,21.39
28/03/2019 0:00,22.32,21.67
29/03/2019 0:00,22.44,21.75
30/03/2019 0:00,22.49,21.76
31/03/2019 0:00,21.54,20.86
01/04/2019 0:00,21,20.34
02/04/2019 0:00,21.45,20.78
03/04/2019 0:00,21.92,21.41
04/04/2019 0:00,22.28,21.7
05/04/2019 0:00,22.55,21.96
06/04/2019 0:00,22.77,22.17
07/04/2019 0:00,23.22,22.52
08/04/2019 0:00,23.54,22.89
09/04/2019 0:00,23.6,22.96
10/04/2019 0:00,23.53,22.9
11/04/2019 0:00,23.24,22.7
12/04/2019 0:00,23.23,22.67
13/04/2019 0:00,23.51,22.89
14/04/2019 0:00,23.93,23.21
15/04/2019 0:00,23.66,23.06
16/04/2019 0:00,23.77,23.15
17/04/2019 0:00,23.59,23.01
18/04/2019 0:00,23.56,22.97
19/04/2019 0:00,23.28,22.62
20/04/2019 0:00,23.22,22.59
21/04/2019 0:00,22.39,21.95
22/04/2019 0:00,22.25,21.56
23/04/2019 0:00,22.65,21.98
24/04/2019 0:00,23.03,22.4
25/04/2019 0:00,23.17,22.63
26/04/2019 0:00,23.76,23.17
27/04/2019 0:00,24.05,23.39
28/04/2019 0:00,24.55,23.89
29/04/2019 0:00,24.69,23.99
30/04/2019 0:00,25.15,24.4
01/05/2019 0:00,25.1,24.43
02/05/2019 0:00,25.34,24.61
03/05/2019 0:00,25.42,24.65
04/05/2019 0:00,24.95,24.35
05/05/2019 0:00,24.89,24.25
06/05/2019 0:00,25.23,24.48
07/05/2019 0:00,25.49,24.78
08/05/2019 0:00,25.06,24.4
09/05/2019 0:00,24.81,24.15
10/05/2019 0:00,24.61,23.96
11/05/2019 0:00,24.61,23.98
12/05/2019 0:00,25.04,24.37
13/05/2019 0:00,25.29,24.66
14/05/2019 0:00,25.5,24.86
15/05/2019 0:00,25.86,25.18
16/05/2019 0:00,26.25,25.54
17/05/2019 0:00,26.22,25.37
18/05/2019 0:00,26.24,25.34
19/05/2019 0:00,26.08,25.32
20/05/2019 0:00,26.14,25.38
21/05/2019 0:00,26.47,25.67
22/05/2019 0:00,26.58,25.81
23/05/2019 0:00,26.87,26.1
24/05/2019 0:00,27.37,26.58
25/05/2019 0:00,27.73,26.94
26/05/2019 0:00,27.15,26.48
27/05/2019 0:00,27.02,26.31
28/05/2019 0:00,27.33,26.57
29/05/2019 0:00,27.53,26.81
30/05/2019 0:00,27.6,26.89
31/05/2019 0:00,27.86,27.09
01/06/2019 0:00,27.82,27.15
02/06/2019 0:00,28.27,27.46
03/06/2019 0:00,28.16,27.4
04/06/2019 0:00,28.26,27.46
05/06/2019 0:00,28.15,27.34
06/06/2019 0:00,28.03,27.24
07/06/2019 0:00,28.18,27.37
08/06/2019 0:00,28.18,27.48
09/06/2019 0:00,27.92,27.25
10/06/2019 0:00,27.83,27.13
11/06/2019 0:00,28.02,27.26
12/06/2019 0:00,28.53,27.78
13/06/2019 0:00,28.47,27.72
14/06/2019 0:00,28.34,27.62
15/06/2019 0:00,28.35,27.61
16/06/2019 0:00,28.54,27.77
17/06/2019 0:00,28.82,28.03
18/06/2019 0:00,28.77,28.05
19/06/2019 0:00,28.76,28.05
20/06/2019 0:00,28.74,28.04
21/06/2019 0:00,28.84,28.2
22/06/2019 0:00,28.85,28.13
23/06/2019 0:00,28.84,28.18
24/06/2019 0:00,29.1,28.41
25/06/2019 0:00,29.49,28.71
26/06/2019 0:00,29.61,28.68
27/06/2019 0:00,29.29,28.51
28/06/2019 0:00,29.27,28.48
29/06/2019 0:00,29.5,28.64
30/06/2019 0:00,29.52,28.79
01/07/2019 0:00,29.63,28.88
02/07/2019 0:00,29.3,28.58
03/07/2019 0:00,29.39,28.6
04/07/2019 0:00,29.44,28.72
05/07/2019 0:00,29.3,28.59
06/07/2019 0:00,29.44,28.64
07/07/2019 0:00,29.64,28.94
08/07/2019 0:00,29.76,29
09/07/2019 0:00,29.84,29.08
10/07/2019 0:00,29.82,29.15
11/07/2019 0:00,29.98,29.26
12/07/2019 0:00,30.12,29.25
13/07/2019 0:00,29.96,29.2
14/07/2019 0:00,29.61,28.95
15/07/2019 0:00,29.53,28.83
16/07/2019 0:00,29.71,29
17/07/2019 0:00,29.8,29.1
18/07/2019 0:00,30.25,29.54
19/07/2019 0:00,29.97,29.31
20/07/2019 0:00,29.8,29.12
21/07/2019 0:00,29.79,29.06
22/07/2019 0:00,29.89,29.18
23/07/2019 0:00,30.12,29.39
24/07/2019 0:00,30.02,29.25
25/07/2019 0:00,29.98,29.21
26/07/2019 0:00,29.89,29.17
27/07/2019 0:00,29.85,29.01
28/07/2019 0:00,30.04,29.33
29/07/2019 0:00,29.91,29.24
30/07/2019 0:00,29.99,29.27
31/07/2019 0:00,30.21,29.48
01/08/2019 0:00,30.28,29.51
02/08/2019 0:00,30.13,29.4
03/08/2019 0:00,30.18,29.39
04/08/2019 0:00,30.26,29.44
05/08/2019 0:00,30.4,29.63
06/08/2019 0:00,30.34,29.57
07/08/2019 0:00,30.11,29.39
08/08/2019 0:00,30.12,29.37
09/08/2019 0:00,30.14,29.34
10/08/2019 0:00,30.08,29.34
11/08/2019 0:00,29.93,29.23
12/08/2019 0:00,29.86,29.19
13/08/2019 0:00,29.69,29.12
14/08/2019 0:00,30.08,29.42
15/08/2019 0:00,30.21,29.49
16/08/2019 0:00,29.79,29.2
17/08/2019 0:00,30.14,29.41
18/08/2019 0:00,30.25,29.54
19/08/2019 0:00,30.07,29.43
20/08/2019 0:00,29.93,29.22
21/08/2019 0:00,30.17,29.49
22/08/2019 0:00,29.99,29.33
23/08/2019 0:00,30.33,29.6
24/08/2019 0:00,30.52,29.82
25/08/2019 0:00,30.48,29.81
26/08/2019 0:00,30.35,29.64
27/08/2019 0:00,30.3,29.56
28/08/2019 0:00,30.26,29.53
29/08/2019 0:00,30.37,29.67
30/08/2019 0:00,30.49,29.76
31/08/2019 0:00,30.33,29.61
01/09/2019 0:00,30.37,29.68
02/09/2019 0:00,30.5,29.8
03/09/2019 0:00,30.17,29.51
04/09/2019 0:00,29.85,29.18
05/09/2019 0:00,29.8,29.14
06/09/2019 0:00,29.86,29.19
07/09/2019 0:00,29.89,29.18
08/09/2019 0:00,29.86,29.15
09/09/2019 0:00,30,29.29
10/09/2019 0:00,29.94,29.28
11/09/2019 0:00,29.83,29.18
12/09/2019 0:00,29.68,28.95
13/09/2019 0:00,29.66,28.92
14/09/2019 0:00,29.73,29.05
15/09/2019 0:00,29.43,28.75
16/09/2019 0:00,29.41,28.74
17/09/2019 0:00,29.61,28.93
18/09/2019 0:00,29.26,28.66
19/09/2019 0:00,29.81,29.12
20/09/2019 0:00,29.84,29.16
21/09/2019 0:00,29.46,28.78
22/09/2019 0:00,29.38,28.7
23/09/2019 0:00,29.33,28.61
24/09/2019 0:00,29.13,28.43
25/09/2019 0:00,28.99,28.3
26/09/2019 0:00,29.04,28.31
27/09/2019 0:00,29.16,28.43
28/09/2019 0:00,29.19,28.52
29/09/2019 0:00,29.02,28.33
30/09/2019 0:00,29.18,28.41
01/10/2019 0:00,29.05,28.37
02/10/2019 0:00,28.99,28.3
03/10/2019 0:00,28.74,28.06
04/10/2019 0:00,28.59,27.95
05/10/2019 0:00,28.45,27.86
06/10/2019 0:00,28.46,27.76
07/10/2019 0:00,28.59,27.85
08/10/2019 0:00,28.66,28.01
09/10/2019 0:00,28.6,27.96
10/10/2019 0:00,28.66,27.98
11/10/2019 0:00,28.6,27.92
12/10/2019 0:00,28.67,27.99
13/10/2019 0:00,28.63,27.95
14/10/2019 0:00,29.15,28.43
15/10/2019 0:00,29.32,28.56
16/10/2019 0:00,29.22,28.45
17/10/2019 0:00,29.2,28.45
18/10/2019 0:00,28.84,28.1
19/10/2019 0:00,28.29,27.63
20/10/2019 0:00,28.27,27.59
21/10/2019 0:00,28.18,27.52
22/10/2019 0:00,28,27.31
23/10/2019 0:00,27.74,26.99
24/10/2019 0:00,27.46,26.73
25/10/2019 0:00,27.28,26.64
26/10/2019 0:00,27.06,26.35
27/10/2019 0:00,26.91,26.15
28/10/2019 0:00,27.19,26.44
29/10/2019 0:00,26.85,26.11
30/10/2019 0:00,26.73,26.04
31/10/2019 0:00,26.76,26.11
01/11/2019 0:00,26.82,26.09
02/11/2019 0:00,26.61,25.84
03/11/2019 0:00,26.64,25.94
04/11/2019 0:00,26.5,25.88
05/11/2019 0:00,26.42,25.94
06/11/2019 0:00,26.92,26.78
07/11/2019 0:00,26.82,26.82
08/11/2019 0:00,26.38,25.91
09/11/2019 0:00,26.62,25.9
10/11/2019 0:00,26.87,26.08
11/11/2019 0:00,26.45,25.85
12/11/2019 0:00,26.06,25.42
13/11/2019 0:00,26.55,25.95
14/11/2019 0:00,26.9,26.26
15/11/2019 0:00,26.85,26.19
16/11/2019 0:00,26.37,25.77
17/11/2019 0:00,25.69,25.15
18/11/2019 0:00,24.73,24.17
19/11/2019 0:00,24.33,23.76
20/11/2019 0:00,24.04,23.53
21/11/2019 0:00,24.2,23.77
22/11/2019 0:00,23.97,23.61
23/11/2019 0:00,24.16,23.75
24/11/2019 0:00,24.4,24.03
25/11/2019 0:00,24.26,23.98
26/11/2019 0:00,24.3,23.95
27/11/2019 0:00,24.36,23.94
28/11/2019 0:00,23.93,23.54
29/11/2019 0:00,,
30/11/2019 0:00,,
01/12/2019 0:00,24.52,24.01
02/12/2019 0:00,24.43,23.84
03/12/2019 0:00,23.9,23.46
04/12/2019 0:00,23.74,23.27
05/12/2019 0:00,24.28,23.65
06/12/2019 0:00,23.96,23.35
07/12/2019 0:00,23.69,23.21
08/12/2019 0:00,23.44,22.96
09/12/2019 0:00,23.27,22.63
10/12/2019 0:00,23.11,22.51
11/12/2019 0:00,23.26,22.77
12/12/2019 0:00,23.25,22.72
13/12/2019 0:00,22.94,22.35
14/12/2019 0:00,,
15/12/2019 0:00,22.22,21.79
16/12/2019 0:00,22.35,21.85
17/12/2019 0:00,22.46,22.08
18/12/2019 0:00,22.81,22.4
19/12/2019 0:00,22.64,22.32
20/12/2019 0:00,22.28,21.99
21/12/2019 0:00,22.21,21.9
22/12/2019 0:00,22.26,21.94
23/12/2019 0:00,22.32,21.99
24/12/2019 0:00,22.14,21.76
25/12/2019 0:00,21.98,21.46
26/12/2019 0:00,21.19,20.72
27/12/2019 0:00,19.55,19.06
28/12/2019 0:00,20.1,19.54
29/12/2019 0:00,20.28,19.8
30/12/2019 0:00,20.93,20.58
31/12/2019 0:00,21.09,20.83
01/01/2020 0:00,21.38,21.13
02/01/2020 0:00,21.34,21.02
03/01/2020 0:00,20.67,20.33
04/01/2020 0:00,20.06,19.82
05/01/2020 0:00,18.35,17.89
06/01/2020 0:00,19.39,18.84
07/01/2020 0:00,20.18,19.74
08/01/2020 0:00,20.16,19.64
09/01/2020 0:00,18.78,18.21
10/01/2020 0:00,18.16,17.53
11/01/2020 0:00,19.15,18.66
12/01/2020 0:00,20.14,19.54
13/01/2020 0:00,20.75,20.17
14/01/2020 0:00,21.11,20.53
15/01/2020 0:00,21.38,20.8
16/01/2020 0:00,21.55,20.9
17/01/2020 0:00,21.65,21.13
18/01/2020 0:00,21.36,20.77
19/01/2020 0:00,20,19.42
20/01/2020 0:00,19.03,18.42
21/01/2020 0:00,19.05,18.51
22/01/2020 0:00,17.83,17.34
23/01/2020 0:00,18.86,18.27
24/01/2020 0:00,19.23,18.7
25/01/2020 0:00,19.11,18.66
26/01/2020 0:00,19.62,19.23
27/01/2020 0:00,19.84,19.49
28/01/2020 0:00,20.37,19.9
29/01/2020 0:00,20.78,20.22
30/01/2020 0:00,20.85,20.36
31/01/2020 0:00,20.79,20.17
01/02/2020 0:00,20.41,19.65
02/02/2020 0:00,20.8,20.07
03/02/2020 0:00,20.94,20.29
04/02/2020 0:00,21.23,20.5
05/02/2020 0:00,21.39,20.62
06/02/2020 0:00,21.4,20.7
07/02/2020 0:00,21.44,20.6
08/02/2020 0:00,20.08,19.36
09/02/2020 0:00,19.52,18.91
10/02/2020 0:00,19.45,18.81
11/02/2020 0:00,19.71,19.03
12/02/2020 0:00,20.18,19.44
13/02/2020 0:00,20.5,19.62
14/02/2020 0:00,20.86,19.99
15/02/2020 0:00,21.28,20.36
16/02/2020 0:00,21.59,20.73
17/02/2020 0:00,21.52,20.78
18/02/2020 0:00,21.48,20.77
19/02/2020 0:00,21.45,20.76
20/02/2020 0:00,21.08,20.35
21/02/2020 0:00,21.01,20.12
22/02/2020 0:00,21.23,20.48
23/02/2020 0:00,21.14,20.43
24/02/2020 0:00,21.2,20.52
25/02/2020 0:00,21.43,20.7
26/02/2020 0:00,21.59,20.82
27/02/2020 0:00,21.6,20.92
28/02/2020 0:00,21.92,21.19
29/02/2020 0:00,21.86,21.05
01/03/2020 0:00,21.46,20.67
02/03/2020 0:00,21.65,20.85
03/03/2020 0:00,21.56,20.88
04/03/2020 0:00,21.99,21.18
05/03/2020 0:00,22.31,21.54
06/03/2020 0:00,22.24,21.44
07/03/2020 0:00,22.17,21.33
08/03/2020 0:00,22.24,21.51
09/03/2020 0:00,22.73,21.9
10/03/2020 0:00,22.96,22.15
11/03/2020 0:00,22.78,21.97
12/03/2020 0:00,23.27,22.39
